Date,Chain,Category,Buyer,Total Units,Sale Price,Cost Price,Suburb,State,Postcode,Manager
01/02/2017,Ready Wear,Womens,Amy Buchanan,5,1.99,0.81,Southport,QLD,4215,Ricky Wilkinson
01/02/2017,Ready Wear,Kids,Elizabeth Gentry,6,1.99,1,Lismore,NSW,2480,Claire Bridges
01/02/2017,Bellings,Home,Richard Carr,8,2.74,2,Croydon,VIC,3136,Rachael Long
01/02/2017,Bellings,Womens,Amy Buchanan,2,5.99,3,Ballina,NSW,2478,Claire Bridges
01/02/2017,Bellings,Accessories,Maggie Mayer,4,2.5,1.01,Atherton,QLD,4883,Caroline Tucker
01/02/2017,Bellings,Accessories,Maggie Mayer,2,3.99,1,Woodville,SA,5011,Ray Watson
01/02/2017,Bellings,Accessories,Maggie Mayer,2,3.99,1,Claremont,WA,6010,Tom McKenzie
01/02/2017,Bellings,Accessories,Maggie Mayer,1,6.99,1,Launceston,TAS,7250,Simone Prior
01/02/2017,Bellings,Kids,Elizabeth Gentry,3,2.5,0.5,Lidcombe,NSW,2141,Lillian Pruitt
01/02/2017,Ready Wear,Mens,Bruce Curran,4,6.5,5,Campbelltown,NSW,2560,George Chester
01/02/2017,Ready Wear,Womens,Amy Buchanan,54,2.05,1.94,Epping,VIC,3076,Brian Hubbard
01/02/2017,Bellings,Home,Richard Carr,17,2.29,1.93,Nunawading,VIC,3131,Rachael Long
01/02/2017,Bellings,Womens,Amy Buchanan,1,9.99,3.75,Mornington,VIC,3931,Owen Pierce
01/02/2017,Bellings,Kids,Elizabeth Gentry,1,14.99,8.75,Burleigh Waters,QLD,4220,Ricky Wilkinson
01/02/2017,Bellings,Kids,Elizabeth Gentry,1,9.99,3.75,Mt Isa,QLD,4825,Caroline Tucker
01/02/2017,Ready Wear,Intimate,Sara Ferrell,1,9.99,3.75,Geraldton,WA,6530,John Harper
01/02/2017,Bellings,Home,Richard Carr,9,2.5,1.8,Balcatta,WA,6021,Tom McKenzie
01/02/2017,Ready Wear,Kids,Elizabeth Gentry,2,9.49,6.25,Randwick,NSW,2031,Jeremy Garcia
01/02/2017,Ready Wear,Womens,Amy Buchanan,1,12.99,6.5,Epsom,VIC,3551,Jerry Fulton
01/02/2017,Bellings,Kids,Elizabeth Gentry,1,12.99,6.5,Cairns,QLD,4870,Caroline Tucker
01/02/2017,Bellings,Kids,Elizabeth Gentry,1,12.99,6.5,Inglewood,WA,6052,Tom McKenzie
01/02/2017,Bellings,Kids,Elizabeth Gentry,1,12.99,6.5,Burnie,TAS,7320,Simone Prior
01/02/2017,Ready Wear,Womens,Amy Buchanan,14,3.4,2.93,Geraldton,WA,6530,John Harper
01/02/2017,Bellings,Womens,Amy Buchanan,6,5.66,4.57,Gympie,QLD,4570,Shellie Thomas
01/02/2017,Bellings,Kids,Elizabeth Gentry,35,4.84,4.65,Mindarie,WA,6030,Tom McKenzie
01/02/2017,Ready Wear,Groceries,Chris Monroe,8,1.99,1.15,Geraldton,WA,6530,John Harper
01/02/2017,Bellings,Womens,Amy Buchanan,3,8.33,6.09,Launceston,TAS,7250,Simone Prior
01/02/2017,Ready Wear,Intimate,Sara Ferrell,1,12.99,6.25,Alexandria,NSW,2015,Jeremy Garcia
01/02/2017,Ready Wear,Intimate,Sara Ferrell,1,12.99,6.25,Nowra,NSW,2541,George Chester
01/02/2017,Ready Wear,Intimate,Sara Ferrell,1,12.99,6.25,North Lakes,QLD,4509,Ricky Wilkinson
01/02/2017,Ready Wear,Intimate,Sara Ferrell,1,12.99,6.25,Albany,WA,6330,Miles Hammond
01/02/2017,Ready Wear,Mens,Bruce Curran,3,4.99,2.74,Narrabeen,NSW,2101,Lillian Pruitt
01/02/2017,Bellings,Accessories,Maggie Mayer,3,6,3.75,Ashfield,NSW,2131,Lillian Pruitt
01/02/2017,Bellings,Womens,Amy Buchanan,1,9.99,3.23,Cairns,QLD,4870,Caroline Tucker
01/02/2017,Ready Wear,Kids,Elizabeth Gentry,4,3.74,2.01,Frankston,VIC,3199,Rachael Long
01/02/2017,Ready Wear,Kids,Elizabeth Gentry,7,1.99,1,Dubbo,NSW,2830,John Gardner
01/02/2017,Ready Wear,Kids,Elizabeth Gentry,3,3.32,1,Dandenong,VIC,3175,Rachael Long
01/02/2017,Ready Wear,Womens,Amy Buchanan,6,3.5,2.34,Stafford,QLD,4053,Terri Wright
01/02/2017,Ready Wear,Juniors,Chester George,1,14.99,8,Wagga Wagga,NSW,2650,John Gardner
01/02/2017,Bellings,Juniors,Chester George,1,14.99,8,Toombul,QLD,4012,Terri Wright
01/02/2017,Bellings,Accessories,Maggie Mayer,1,7.99,1,Airlie Beach,QLD,4802,Caroline Tucker
01/02/2017,Bellings,Juniors,Chester George,4,5,3.25,Alice Springs,NT,870,Michael Carney
01/02/2017,Ready Wear,Womens,Amy Buchanan,3,7.99,5.6,Narrabeen,NSW,2101,Lillian Pruitt
01/02/2017,Ready Wear,Intimate,Sara Ferrell,3,4.99,2.53,Chatswood,NSW,2067,Jeremy Garcia
01/02/2017,Ready Wear,Home,Richard Carr,9,2.46,1.63,Chadstone,VIC,3148,Rachael Long
01/02/2017,Ready Wear,Kids,Elizabeth Gentry,5,1.59,0.1,Albany,WA,6330,Miles Hammond
01/02/2017,Ready Wear,Juniors,Chester George,3,3.99,1.5,Ballarat,VIC,3353,Jerry Fulton
01/02/2017,Ready Wear,Intimate,Sara Ferrell,3,4.99,2.5,Underwood,QLD,4119,Terri Wright
01/02/2017,Bellings,Womens,Amy Buchanan,2,5.99,2.25,Marion,SA,5043,Ray Watson
01/02/2017,Ready Wear,Accessories,Maggie Mayer,1,7.99,0.5,Castle Hill,NSW,2154,Lillian Pruitt
01/02/2017,Bellings,Accessories,Maggie Mayer,4,3.99,2.11,Mt Isa,QLD,4825,Caroline Tucker
01/02/2017,Ready Wear,Home,Richard Carr,5,3.56,2.04,Indooroopilly,QLD,4068,Terri Wright
01/02/2017,Bellings,Home,Richard Carr,7,2.85,1.76,Glenorchy,TAS,7010,Simone Prior
01/02/2017,Bellings,Womens,Amy Buchanan,44,4.53,4.35,Broome,WA,6725,John Harper
01/02/2017,Bellings,Juniors,Chester George,3,7.33,4.71,Mildura,VIC,3500,Jerry Fulton
01/02/2017,Ready Wear,Shoes,Howard Wright,1,9.99,2.11,Underwood,QLD,4119,Terri Wright
01/02/2017,Ready Wear,Kids,Elizabeth Gentry,5,2.59,1,Alexandria,NSW,2015,Jeremy Garcia
01/02/2017,Bellings,Kids,Elizabeth Gentry,4,3.99,2,Joondalup,WA,6027,Tom McKenzie
01/02/2017,Ready Wear,Groceries,Chris Monroe,3,5.32,2.66,Narrabeen,NSW,2101,Lillian Pruitt
01/02/2017,Ready Wear,Kids,Elizabeth Gentry,4,3,1.01,Chatswood,NSW,2067,Jeremy Garcia
01/02/2017,Bellings,Juniors,Chester George,2,7.99,4,Thornleigh,NSW,2120,Lillian Pruitt
01/02/2017,Ready Wear,Womens,Amy Buchanan,2,5.99,2,Caloundra,QLD,4551,Shellie Thomas
01/02/2017,Bellings,Juniors,Chester George,2,7.99,4,Mackay,QLD,4740,Amber Ward
01/02/2017,Bellings,Kids,Elizabeth Gentry,8,5,4,Noosaville,QLD,4566,Shellie Thomas
01/02/2017,Bellings,Womens,Amy Buchanan,4,5,3,Atherton,QLD,4883,Caroline Tucker
01/02/2017,Bellings,Kids,Elizabeth Gentry,4,2.5,0.5,Rosny Park,TAS,7018,Simone Prior
01/02/2017,Bellings,Home,Richard Carr,21,2.33,1.95,Toombul,QLD,4012,Terri Wright
01/02/2017,Ready Wear,Mens,Bruce Curran,3,5,2.28,Chadstone,VIC,3148,Rachael Long
01/02/2017,Bellings,Home,Richard Carr,41,2,1.8,Inglewood,WA,6052,Tom McKenzie
01/02/2017,Ready Wear,Hosiery,Ella Hickman,40,0.48,0.27,Mascot,NSW,2020,Jeremy Garcia
01/02/2017,Ready Wear,Accessories,Maggie Mayer,6,1.99,0.6,Wagga Wagga,NSW,2650,John Gardner
01/02/2017,Bellings,Home,Richard Carr,19,2.08,1.63,Ballina,NSW,2478,Claire Bridges
01/02/2017,Ready Wear,Juniors,Chester George,2,7.99,3.75,Narrabeen,NSW,2101,Lillian Pruitt
01/02/2017,Ready Wear,Mens,Bruce Curran,2,7.99,3.75,Chadstone,VIC,3148,Rachael Long
01/02/2017,Bellings,Kids,Elizabeth Gentry,4,4,1.88,Warrnambool,VIC,3280,Jerry Fulton
01/02/2017,Ready Wear,Womens,Amy Buchanan,1,14.99,6.5,Caloundra,QLD,4551,Shellie Thomas
01/02/2017,Bellings,Womens,Amy Buchanan,39,7.79,7.57,Tweed Heads,NSW,2485,Claire Bridges
01/02/2017,Bellings,Kids,Elizabeth Gentry,14,5.07,4.46,Artarmon,NSW,2064,Jeremy Garcia
01/02/2017,Bellings,Shoes,Howard Wright,3,4.99,2.11,Croydon,VIC,3136,Rachael Long
01/02/2017,Ready Wear,Kids,Elizabeth Gentry,7,2.99,1.75,North Lakes,QLD,4509,Ricky Wilkinson
01/02/2017,Bellings,Kids,Elizabeth Gentry,5,3.99,2.25,Lidcombe,NSW,2141,Lillian Pruitt
01/02/2017,Ready Wear,Accessories,Maggie Mayer,5,3.59,1.85,Albany,WA,6330,Miles Hammond
01/02/2017,Bellings,Home,Richard Carr,6,3.74,2.29,Lidcombe,NSW,2141,Lillian Pruitt
01/02/2017,Ready Wear,Accessories,Maggie Mayer,4,2.99,0.8,Ballarat,VIC,3353,Jerry Fulton
01/02/2017,Bellings,Accessories,Maggie Mayer,6,1.99,0.5,Atherton,QLD,4883,Caroline Tucker
01/02/2017,Ready Wear,Kids,Elizabeth Gentry,10,2.49,1.6,Epsom,VIC,3551,Jerry Fulton
01/02/2017,Bellings,Womens,Amy Buchanan,2,9.99,5.5,Mt Isa,QLD,4825,Caroline Tucker
01/02/2017,Bellings,Juniors,Chester George,1,12.99,4,Penrith,NSW,2750,John Gardner
01/02/2017,Bellings,Home,Richard Carr,86,1.98,1.87,Airlie Beach,QLD,4802,Caroline Tucker
01/02/2017,Ready Wear,Accessories,Maggie Mayer,2,6.75,2.2,Rydalmere,NSW,2116,Lillian Pruitt
01/02/2017,Ready Wear,Home,Richard Carr,27,1.19,0.85,Chatswood,NSW,2067,Jeremy Garcia
01/02/2017,Bellings,Mens,Bruce Curran,13,3.8,3.09,Hastings,VIC,3915,Owen Pierce
01/02/2017,Bellings,Home,Richard Carr,8,4.22,3.07,Broome,WA,6725,John Harper
01/02/2017,Bellings,Womens,Amy Buchanan,7,4.14,2.81,Atherton,QLD,4883,Caroline Tucker
01/02/2017,Ready Wear,Accessories,Maggie Mayer,5,3.91,2.02,Frankston,VIC,3199,Rachael Long
01/02/2017,Ready Wear,Juniors,Chester George,2,9.99,5.25,Ballarat,VIC,3353,Jerry Fulton
01/02/2017,Ready Wear,Womens,Amy Buchanan,13,1.99,1.25,Southport,QLD,4215,Ricky Wilkinson
01/02/2017,Bellings,Womens,Amy Buchanan,3,8.99,5.75,Thornleigh,NSW,2120,Lillian Pruitt
01/02/2017,Ready Wear,Accessories,Maggie Mayer,7,1.99,0.6,Epsom,VIC,3551,Jerry Fulton
01/02/2017,Ready Wear,Kids,Elizabeth Gentry,60,0.75,0.58,Dubbo,NSW,2830,John Gardner
01/02/2017,Ready Wear,Mens,Bruce Curran,5,5.99,4,North Lakes,QLD,4509,Ricky Wilkinson
01/02/2017,Ready Wear,Kids,Elizabeth Gentry,5,2.99,1,Albany,WA,6330,Miles Hammond
01/02/2017,Ready Wear,Accessories,Maggie Mayer,7,2.43,1.01,Indooroopilly,QLD,4068,Terri Wright
01/02/2017,Ready Wear,Womens,Amy Buchanan,2,8.49,3.5,Armidale,NSW,2350,Claire Bridges
01/02/2017,Bellings,Womens,Amy Buchanan,2,7.99,3,Mt Gambier,SA,5290,Alex Nash
01/02/2017,Ready Wear,Mens,Bruce Curran,1,35,25,Underwood,QLD,4119,Terri Wright
01/02/2017,Bellings,Mens,Bruce Curran,5,7,5,Noarlunga,SA,5168,Ray Watson
01/02/2017,Ready Wear,Hosiery,Ella Hickman,24,0.77,0.35,Armidale,NSW,2350,Claire Bridges
01/02/2017,Bellings,Hosiery,Ella Hickman,23,0.79,0.35,Claremont,WA,6010,Tom McKenzie
01/02/2017,Ready Wear,Accessories,Maggie Mayer,6,2.49,0.8,Bathurst,NSW,2795,John Gardner
01/02/2017,Bellings,Home,Richard Carr,11,3.22,2.3,Alice Springs,NT,870,Michael Carney
01/02/2017,Bellings,Home,Richard Carr,36,2.08,1.79,Fyshwick,ACT,2609,George Chester
01/02/2017,Bellings,Juniors,Chester George,7,2.99,1.5,Warrnambool,VIC,3280,Jerry Fulton
01/02/2017,Bellings,Home,Richard Carr,21,2.28,1.78,Thornleigh,NSW,2120,Lillian Pruitt
01/02/2017,Bellings,Shoes,Howard Wright,3,3.99,0.5,Gympie,QLD,4570,Shellie Thomas
01/02/2017,Bellings,Juniors,Chester George,2,12.99,7.75,Atherton,QLD,4883,Caroline Tucker
01/02/2017,Bellings,Mens,Bruce Curran,1,14.99,4.5,Penrith,NSW,2750,John Gardner
01/02/2017,Ready Wear,Womens,Amy Buchanan,9,1.99,0.81,Epping,VIC,3076,Brian Hubbard
01/02/2017,Bellings,Mens,Bruce Curran,3,5.99,2.45,Burnie,TAS,7320,Simone Prior
01/02/2017,Ready Wear,Kids,Elizabeth Gentry,6,3.49,1.7,Epping,VIC,3076,Brian Hubbard
01/02/2017,Bellings,Shoes,Howard Wright,8,26.25,24.9,Cranbourne,VIC,3977,Owen Pierce
01/02/2017,Bellings,Home,Richard Carr,6,4.24,2.42,Inglewood,WA,6052,Tom McKenzie
01/02/2017,Ready Wear,Groceries,Chris Monroe,5,7.19,5,Bussleton,WA,6280,Miles Hammond
01/02/2017,Bellings,Juniors,Chester George,4,5.99,3.25,Atherton,QLD,4883,Caroline Tucker
01/02/2017,Bellings,Womens,Amy Buchanan,4,7.74,5,Noarlunga,SA,5168,Ray Watson
01/02/2017,Ready Wear,Accessories,Maggie Mayer,6,3.99,2.16,Armidale,NSW,2350,Claire Bridges
01/02/2017,Bellings,Accessories,Maggie Mayer,6,3.99,2.16,Broome,WA,6725,John Harper
01/02/2017,Bellings,Mens,Bruce Curran,1,14.99,4,Wodonga,VIC,3690,Owen Pierce
01/02/2017,Ready Wear,Womens,Amy Buchanan,10,5.17,4.05,Armidale,NSW,2350,Claire Bridges
01/02/2017,Ready Wear,Juniors,Chester George,36,4.17,3.86,Nowra,NSW,2541,George Chester
01/02/2017,Bellings,Home,Richard Carr,5,4.99,2.75,Werribee,VIC,3030,Brian Hubbard
01/02/2017,Bellings,Home,Richard Carr,13,3.84,2.98,Joondalup,WA,6027,Tom McKenzie
01/02/2017,Bellings,Kids,Elizabeth Gentry,9,4.48,3.22,Inglewood,WA,6052,Tom McKenzie
01/02/2017,Ready Wear,Groceries,Chris Monroe,38,0.88,0.58,Geraldton,WA,6530,John Harper
01/02/2017,Ready Wear,Womens,Amy Buchanan,4,5.99,3.13,Chatswood,NSW,2067,Jeremy Garcia
01/02/2017,Ready Wear,Womens,Amy Buchanan,5,7.6,5.3,Frankston,VIC,3199,Rachael Long
01/02/2017,Bellings,Womens,Amy Buchanan,3,5.99,2.15,Gympie,QLD,4570,Shellie Thomas
01/02/2017,Bellings,Juniors,Chester George,2,8.99,3.21,Airlie Beach,QLD,4802,Caroline Tucker
01/02/2017,Bellings,Mens,Bruce Curran,5,5.79,3.46,Mindarie,WA,6030,Tom McKenzie
01/02/2017,Ready Wear,Intimate,Sara Ferrell,5,2.77,0.44,Bendigo,VIC,3550,Jerry Fulton
01/02/2017,Bellings,Kids,Elizabeth Gentry,7,3.93,2.25,Broome,WA,6725,John Harper
01/02/2017,Bellings,Home,Richard Carr,44,2.07,1.8,Seaford,SA,5169,Ray Watson
01/02/2017,Ready Wear,Accessories,Maggie Mayer,13,1.91,1,Wagga Wagga,NSW,2650,John Gardner
01/02/2017,Ready Wear,Kids,Elizabeth Gentry,9,3.17,1.85,Rydalmere,NSW,2116,Lillian Pruitt
01/02/2017,Ready Wear,Womens,Amy Buchanan,8,1.99,0.5,North Lakes,QLD,4509,Ricky Wilkinson
01/02/2017,Bellings,Juniors,Chester George,8,2.99,1.5,Cairns,QLD,4870,Caroline Tucker
01/02/2017,Ready Wear,Mens,Bruce Curran,4,5.99,3,Belconnen,ACT,2617,George Chester
01/02/2017,Ready Wear,Accessories,Maggie Mayer,3,4.99,1,Bussleton,WA,6280,Miles Hammond
01/02/2017,Ready Wear,Shoes,Howard Wright,3,4.99,1,Geraldton,WA,6530,John Harper
01/02/2017,Ready Wear,Shoes,Howard Wright,2,6.99,1,Randwick,NSW,2031,Jeremy Garcia
01/02/2017,Bellings,Kids,Elizabeth Gentry,6,2.5,0.5,Shepparton,VIC,3630,Owen Pierce
01/02/2017,Bellings,Kids,Elizabeth Gentry,6,6,4,Marion,SA,5043,Ray Watson
01/02/2017,Bellings,Womens,Amy Buchanan,4,7.74,4.69,Scoresby,VIC,3179,Rachael Long
01/02/2017,Bellings,Womens,Amy Buchanan,27,5.44,4.98,Gladstone,QLD,4680,Amber Ward
01/02/2017,Ready Wear,Shoes,Howard Wright,1,14.99,2.55,Mascot,NSW,2020,Jeremy Garcia
01/02/2017,Ready Wear,Shoes,Howard Wright,1,14.99,2.55,Orange,NSW,2800,John Gardner
01/02/2017,Bellings,Shoes,Howard Wright,1,14.99,2.55,Nunawading,VIC,3131,Rachael Long
01/02/2017,Bellings,Shoes,Howard Wright,1,14.99,2.55,Maddington,WA,6109,Miles Hammond
01/02/2017,Bellings,Womens,Amy Buchanan,2,9.99,3.75,Ipswich,QLD,4305,Ricky Wilkinson
01/02/2017,Ready Wear,Womens,Amy Buchanan,4,8.5,5.38,Nowra,NSW,2541,George Chester
01/02/2017,Ready Wear,Womens,Amy Buchanan,2,12.99,6.5,Lismore,NSW,2480,Claire Bridges
01/02/2017,Bellings,Kids,Elizabeth Gentry,2,12.99,6.5,Hervey Bay,QLD,4655,Amber Ward
01/02/2017,Bellings,Juniors,Chester George,3,13.66,9.33,Mackay,QLD,4740,Amber Ward
01/02/2017,Bellings,Kids,Elizabeth Gentry,2,12.99,6.5,Woodville,SA,5011,Ray Watson
01/02/2017,Ready Wear,Kids,Elizabeth Gentry,7,3.51,1.63,Bendigo,VIC,3550,Jerry Fulton
01/02/2017,Bellings,Home,Richard Carr,61,2.02,1.8,Broome,WA,6725,John Harper
01/02/2017,Bellings,Kids,Elizabeth Gentry,8,5.66,4,Tweed Heads,NSW,2485,Claire Bridges
01/02/2017,Bellings,Home,Richard Carr,13,3,1.97,Esperance,WA,6450,John Harper
01/02/2017,Bellings,Intimate,Sara Ferrell,2,12.99,6.25,Dural,NSW,2158,Lillian Pruitt
01/02/2017,Ready Wear,Intimate,Sara Ferrell,2,12.99,6.25,Lismore,NSW,2480,Claire Bridges
01/02/2017,Ready Wear,Intimate,Sara Ferrell,2,12.99,6.25,Maroochydore,QLD,4558,Shellie Thomas
01/02/2017,Ready Wear,Kids,Elizabeth Gentry,26,2.53,2.01,Frankston,VIC,3199,Rachael Long
01/02/2017,Ready Wear,Womens,Amy Buchanan,23,2.61,2.02,Narrabeen,NSW,2101,Lillian Pruitt
01/02/2017,Bellings,Home,Richard Carr,4,6.74,3.31,Port Lincoln,SA,5607,Alex Nash
01/02/2017,Bellings,Home,Richard Carr,34,2.2,1.8,Maddington,WA,6109,Miles Hammond
01/02/2017,Ready Wear,Womens,Amy Buchanan,2,12.99,6,Castle Hill,NSW,2154,Lillian Pruitt
01/02/2017,Ready Wear,Womens,Amy Buchanan,2,12.99,6,Southport,QLD,4215,Ricky Wilkinson
01/02/2017,Bellings,Juniors,Chester George,2,14.99,8,Marion,SA,5043,Ray Watson
01/02/2017,Bellings,Kids,Elizabeth Gentry,7,2.5,0.5,Joondalup,WA,6027,Tom McKenzie
01/02/2017,Bellings,Womens,Amy Buchanan,12,5.99,4.82,Cairns,QLD,4870,Caroline Tucker
01/02/2017,Ready Wear,Mens,Bruce Curran,4,5.99,2.45,Orange,NSW,2800,John Gardner
01/02/2017,Bellings,Womens,Amy Buchanan,21,5.81,5.13,Launceston,TAS,7250,Simone Prior
01/02/2017,Bellings,Mens,Bruce Curran,3,7.99,3.25,Lidcombe,NSW,2141,Lillian Pruitt
01/02/2017,Ready Wear,Juniors,Chester George,3,9.99,5.25,Wagga Wagga,NSW,2650,John Gardner
01/02/2017,Bellings,Juniors,Chester George,10,2.93,1.5,Wodonga,VIC,3690,Owen Pierce
01/02/2017,Bellings,Home,Richard Carr,64,2.02,1.8,Noosaville,QLD,4566,Shellie Thomas
01/02/2017,Ready Wear,Juniors,Chester George,7,4.42,2.36,Chatswood,NSW,2067,Jeremy Garcia
01/02/2017,Ready Wear,Juniors,Chester George,2,14.99,7.75,Bathurst,NSW,2795,John Gardner
01/02/2017,Ready Wear,Kids,Elizabeth Gentry,16,3.06,2.16,Bendigo,VIC,3550,Jerry Fulton
01/02/2017,Ready Wear,Womens,Amy Buchanan,118,2.48,2.36,Altona,VIC,3018,Brian Hubbard
01/02/2017,Bellings,Womens,Amy Buchanan,8,5.5,3.68,Esperance,WA,6450,John Harper
01/02/2017,Bellings,Home,Richard Carr,59,2.05,1.8,Joondalup,WA,6027,Tom McKenzie
01/02/2017,Ready Wear,Kids,Elizabeth Gentry,6,4.99,2.5,Lismore,NSW,2480,Claire Bridges
01/02/2017,Ready Wear,Intimate,Sara Ferrell,6,2.99,0.5,Maroochydore,QLD,4558,Shellie Thomas
01/02/2017,Ready Wear,Kids,Elizabeth Gentry,5,5.99,3,Altona,VIC,3018,Brian Hubbard
01/02/2017,Bellings,Accessories,Maggie Mayer,5,3.99,1,Burleigh Waters,QLD,4220,Ricky Wilkinson
01/02/2017,Bellings,Womens,Amy Buchanan,4,5.99,2.25,Werribee,VIC,3030,Brian Hubbard
01/02/2017,Bellings,Home,Richard Carr,4,7.99,4.25,Atherton,QLD,4883,Caroline Tucker
01/02/2017,Bellings,Womens,Amy Buchanan,4,7.99,4.25,Inglewood,WA,6052,Tom McKenzie
01/02/2017,Bellings,Womens,Amy Buchanan,3,7.99,3,Berri,SA,5343,Alex Nash
01/02/2017,Ready Wear,Accessories,Maggie Mayer,19,1.88,1.09,Maroochydore,QLD,4558,Shellie Thomas
01/02/2017,Bellings,Home,Richard Carr,26,0.99,0.4,Marion,SA,5043,Ray Watson
01/02/2017,Ready Wear,Womens,Amy Buchanan,2,16.49,8.75,Albany,WA,6330,Miles Hammond
01/02/2017,Ready Wear,Accessories,Maggie Mayer,2,16,8.26,Frankston,VIC,3199,Rachael Long
01/02/2017,Ready Wear,Womens,Amy Buchanan,67,2.97,2.74,Stafford,QLD,4053,Terri Wright
01/02/2017,Bellings,Kids,Elizabeth Gentry,9,3.99,2.25,Berri,SA,5343,Alex Nash
01/02/2017,Bellings,Womens,Amy Buchanan,13,5.46,4.25,Lidcombe,NSW,2141,Lillian Pruitt
01/02/2017,Ready Wear,Shoes,Howard Wright,2,9.99,2.11,Collingwood,VIC,3066,Brian Hubbard
01/02/2017,Ready Wear,Womens,Amy Buchanan,34,1.85,1.38,Mascot,NSW,2020,Jeremy Garcia
01/02/2017,Ready Wear,Mens,Bruce Curran,4,6.99,3,Randwick,NSW,2031,Jeremy Garcia
01/02/2017,Ready Wear,Kids,Elizabeth Gentry,4,7.99,4,Indooroopilly,QLD,4068,Terri Wright
01/02/2017,Bellings,Womens,Amy Buchanan,4,7.99,4,Cairns,QLD,4870,Caroline Tucker
01/02/2017,Ready Wear,Womens,Amy Buchanan,6,6.83,4.17,Bathurst,NSW,2795,John Gardner
01/02/2017,Bellings,Womens,Amy Buchanan,3,9.99,4.67,Woodville,SA,5011,Ray Watson
01/02/2017,Ready Wear,Womens,Amy Buchanan,4,7,3,Chatswood,NSW,2067,Jeremy Garcia
01/02/2017,Bellings,Shoes,Howard Wright,4,5,1,Tweed Heads,NSW,2485,Claire Bridges
01/02/2017,Bellings,Kids,Elizabeth Gentry,8,6,4,Werribee,VIC,3030,Brian Hubbard
01/02/2017,Bellings,Hosiery,Ella Hickman,17,2.7,1.76,Scoresby,VIC,3179,Rachael Long
01/02/2017,Bellings,Womens,Amy Buchanan,15,4.26,3.18,Balcatta,WA,6021,Tom McKenzie
01/02/2017,Bellings,Home,Richard Carr,22,2.66,1.91,Gympie,QLD,4570,Shellie Thomas
01/02/2017,Ready Wear,Womens,Amy Buchanan,14,1.99,0.81,Mascot,NSW,2020,Jeremy Garcia
01/02/2017,Bellings,Shoes,Howard Wright,7,4.92,2.55,Croydon,VIC,3136,Rachael Long
01/02/2017,Bellings,Juniors,Chester George,36,5.86,5.4,Broome,WA,6725,John Harper
01/02/2017,Ready Wear,Kids,Elizabeth Gentry,8,3.12,1.01,Frankston,VIC,3199,Rachael Long
01/02/2017,Bellings,Womens,Amy Buchanan,10,5.19,3.49,Harrisdale,WA,6112,Miles Hammond
01/02/2017,Ready Wear,Kids,Elizabeth Gentry,17,3,2,Wagga Wagga,NSW,2650,John Gardner
01/02/2017,Bellings,Home,Richard Carr,14,3.25,2.04,Cairns,QLD,4870,Caroline Tucker
01/02/2017,Ready Wear,Accessories,Maggie Mayer,5,8.2,4.78,Randwick,NSW,2031,Jeremy Garcia
01/02/2017,Ready Wear,Womens,Amy Buchanan,4,9.24,4.94,Indooroopilly,QLD,4068,Terri Wright
01/02/2017,Bellings,Juniors,Chester George,3,9.99,4.25,Cranbourne,VIC,3977,Owen Pierce
01/02/2017,Bellings,Kids,Elizabeth Gentry,10,3.99,2.25,Ashfield,NSW,2131,Lillian Pruitt
01/02/2017,Bellings,Juniors,Chester George,13,3.76,2.42,Harrisdale,WA,6112,Miles Hammond
01/02/2017,Ready Wear,Kids,Elizabeth Gentry,17,3.35,2.32,Dandenong,VIC,3175,Rachael Long
01/02/2017,Bellings,Womens,Amy Buchanan,10,5.19,3.45,Mt Isa,QLD,4825,Caroline Tucker
01/02/2017,Bellings,Intimate,Sara Ferrell,5,7.99,4.5,Alice Springs,NT,870,Michael Carney
01/02/2017,Bellings,Intimate,Sara Ferrell,5,7.99,4.5,Mackay,QLD,4740,Amber Ward
01/02/2017,Bellings,Intimate,Sara Ferrell,5,7.99,4.5,Cairns,QLD,4870,Caroline Tucker
01/02/2017,Bellings,Kids,Elizabeth Gentry,2,12.5,3.75,Ballina,NSW,2478,Claire Bridges
01/02/2017,Bellings,Home,Richard Carr,55,2.11,1.79,Claremont,WA,6010,Tom McKenzie
01/02/2017,Bellings,Home,Richard Carr,36,2.28,1.79,Sunbury,VIC,3429,Jerry Fulton
01/02/2017,Bellings,Womens,Amy Buchanan,17,4.94,3.9,Croydon,VIC,3136,Rachael Long
01/02/2017,Ready Wear,Groceries,Chris Monroe,7,6.99,4.45,Chadstone,VIC,3148,Rachael Long
01/02/2017,Ready Wear,Kids,Elizabeth Gentry,10,3.49,1.7,Castle Hill,NSW,2154,Lillian Pruitt
01/02/2017,Bellings,Home,Richard Carr,54,2.19,1.86,Woodville,SA,5011,Ray Watson
01/02/2017,Ready Wear,Mens,Bruce Curran,3,9.99,4,Castle Hill,NSW,2154,Lillian Pruitt
01/02/2017,Bellings,Home,Richard Carr,15,3.33,2.1,Scoresby,VIC,3179,Rachael Long
01/02/2017,Bellings,Womens,Amy Buchanan,17,5.82,4.73,Mildura,VIC,3500,Jerry Fulton
01/02/2017,Bellings,Accessories,Maggie Mayer,107,3.52,3.35,Alice Springs,NT,870,Michael Carney
01/02/2017,Bellings,Womens,Amy Buchanan,6,7.16,4.06,Ulladulla,NSW,2539,George Chester
01/02/2017,Bellings,Home,Richard Carr,10,5,3.14,Toombul,QLD,4012,Terri Wright
